index,main_folder,name,rel_path,abs_path,sheet_file,page,row,col,duration_s,width,height
530,16. Videos,siena-red_cafe_02.mp4,Siena/siena-red_cafe_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena-red_cafe_02.mp4,16. Videos__VIDEO_sheet_17.png,17,5,2,8.81,2160,3840
531,16. Videos,siena_01.mov,Siena/siena_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_01.mov,16. Videos__VIDEO_sheet_17.png,17,5,3,15.02,2160,3840
532,16. Videos,siena_02.mov,Siena/siena_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_02.mov,16. Videos__VIDEO_sheet_17.png,17,5,4,13.01,2160,3840
533,16. Videos,siena_03.mov,Siena/siena_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_03.mov,16. Videos__VIDEO_sheet_17.png,17,6,1,9.01,2160,3840
534,16. Videos,siena_04.mov,Siena/siena_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_04.mov,16. Videos__VIDEO_sheet_17.png,17,6,2,50.05,2160,3840
535,16. Videos,siena_05.mov,Siena/siena_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_05.mov,16. Videos__VIDEO_sheet_17.png,17,6,3,28.03,2160,3840
536,16. Videos,siena_06.mov,Siena/siena_06.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_06.mov,16. Videos__VIDEO_sheet_17.png,17,6,4,8.7,3840,2160
537,16. Videos,siena_07.mov,Siena/siena_07.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_07.mov,16. Videos__VIDEO_sheet_17.png,17,7,1,3.17,3840,2160
538,16. Videos,siena_08.mov,Siena/siena_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_08.mov,16. Videos__VIDEO_sheet_17.png,17,7,2,5.7,3840,2160
539,16. Videos,siena_09.mov,Siena/siena_09.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_09.mov,16. Videos__VIDEO_sheet_17.png,17,7,3,4.3,3840,2160
540,16. Videos,siena_10.mov,Siena/siena_10.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_10.mov,16. Videos__VIDEO_sheet_17.png,17,7,4,5.73,3840,2160
541,16. Videos,siena_11.mov,Siena/siena_11.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_11.mov,16. Videos__VIDEO_sheet_17.png,17,8,1,2.87,3840,2160
542,16. Videos,siena_12.mov,Siena/siena_12.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_12.mov,16. Videos__VIDEO_sheet_17.png,17,8,2,6.03,3840,2160
543,16. Videos,siena_13.mov,Siena/siena_13.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_13.mov,16. Videos__VIDEO_sheet_17.png,17,8,3,2.63,3840,2160
544,16. Videos,siena_14.mov,Siena/siena_14.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_14.mov,16. Videos__VIDEO_sheet_17.png,17,8,4,4.9,3840,2160
545,16. Videos,siena_15.mov,Siena/siena_15.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Siena/siena_15.mov,16. Videos__VIDEO_sheet_18.png,18,1,1,3.63,3840,2160
546,16. Videos,stella n MELIA5.mp4,stella n MELIA5.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/stella n MELIA5.mp4,16. Videos__VIDEO_sheet_18.png,18,1,2,20.22,1080,1080
547,16. Videos,Stella navy.mp4,Stella Navy/Stella navy.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Navy/Stella navy.mp4,16. Videos__VIDEO_sheet_18.png,18,1,3,9.38,720,1280
548,16. Videos,stella-navy_01.mov,Stella Navy/stella-navy_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Navy/stella-navy_01.mov,16. Videos__VIDEO_sheet_18.png,18,1,4,17.02,2160,3840
549,16. Videos,stella-pink_01.mov,Stella Pink/stella-pink_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Pink/stella-pink_01.mov,16. Videos__VIDEO_sheet_18.png,18,2,1,1.0,2160,3840
550,16. Videos,stella-pink_02.mov,Stella Pink/stella-pink_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Pink/stella-pink_02.mov,16. Videos__VIDEO_sheet_18.png,18,2,2,18.02,2160,3840
551,16. Videos,stella-pink_03.mov,Stella Pink/stella-pink_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Pink/stella-pink_03.mov,16. Videos__VIDEO_sheet_18.png,18,2,3,18.02,2160,3840
552,16. Videos,stella_01.mp4,Stella Red/stella_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_01.mp4,16. Videos__VIDEO_sheet_18.png,18,2,4,16.0,1080,1920
553,16. Videos,stella_02.mp4,Stella Red/stella_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_02.mp4,16. Videos__VIDEO_sheet_18.png,18,3,1,10.1,1080,1920
554,16. Videos,stella_03.mp4,Stella Red/stella_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_03.mp4,16. Videos__VIDEO_sheet_18.png,18,3,2,10.1,1080,1920
555,16. Videos,stella_04.mp4,Stella Red/stella_04.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_04.mp4,16. Videos__VIDEO_sheet_18.png,18,3,3,20.02,2160,3840
556,16. Videos,stella_05.mp4,Stella Red/stella_05.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_05.mp4,16. Videos__VIDEO_sheet_18.png,18,3,4,34.03,2160,3840
557,16. Videos,stella_06.mp4,Stella Red/stella_06.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_06.mp4,16. Videos__VIDEO_sheet_18.png,18,4,1,38.04,2160,3840
558,16. Videos,stella_07.mp4,Stella Red/stella_07.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_07.mp4,16. Videos__VIDEO_sheet_18.png,18,4,2,10.1,1080,1920
559,16. Videos,stella_08.mp4,Stella Red/stella_08.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_08.mp4,16. Videos__VIDEO_sheet_18.png,18,4,3,10.1,1080,1920
560,16. Videos,stella_09.mp4,Stella Red/stella_09.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_09.mp4,16. Videos__VIDEO_sheet_18.png,18,4,4,9.1,1080,1920
561,16. Videos,stella_10.mp4,Stella Red/stella_10.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_10.mp4,16. Videos__VIDEO_sheet_18.png,18,5,1,7.0,1080,1920
562,16. Videos,stella_11.mp4,Stella Red/stella_11.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_11.mp4,16. Videos__VIDEO_sheet_18.png,18,5,2,26.03,2160,3840
563,16. Videos,stella_12.mp4,Stella Red/stella_12.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_12.mp4,16. Videos__VIDEO_sheet_18.png,18,5,3,8.0,1080,1920
564,16. Videos,stella_villa_01.mov,Stella Red/stella_villa_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_01.mov,16. Videos__VIDEO_sheet_18.png,18,5,4,10.0,1080,1920
565,16. Videos,stella_villa_02.mp4,Stella Red/stella_villa_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_02.mp4,16. Videos__VIDEO_sheet_18.png,18,6,1,5.76,1080,1920
566,16. Videos,stella_villa_03.mp4,Stella Red/stella_villa_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_03.mp4,16. Videos__VIDEO_sheet_18.png,18,6,2,9.37,1080,1920
567,16. Videos,stella_villa_04.mp4,Stella Red/stella_villa_04.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_04.mp4,16. Videos__VIDEO_sheet_18.png,18,6,3,9.17,1080,1920
568,16. Videos,stella_villa_05.mp4,Stella Red/stella_villa_05.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_05.mp4,16. Videos__VIDEO_sheet_18.png,18,6,4,10.0,1080,1350
569,16. Videos,stella_villa_07.mp4,Stella Red/stella_villa_07.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_07.mp4,16. Videos__VIDEO_sheet_18.png,18,7,1,10.0,1080,1920
570,16. Videos,stella_villa_08.mov,Stella Red/stella_villa_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_08.mov,16. Videos__VIDEO_sheet_18.png,18,7,2,9.1,1080,1920
571,16. Videos,stella_villa_09.mov,Stella Red/stella_villa_09.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_09.mov,16. Videos__VIDEO_sheet_18.png,18,7,3,10.1,1080,1920
572,16. Videos,stella_villa_10.mov,Stella Red/stella_villa_10.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_10.mov,16. Videos__VIDEO_sheet_18.png,18,7,4,10.1,1080,1920
573,16. Videos,stella_villa_11.mov,Stella Red/stella_villa_11.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_11.mov,16. Videos__VIDEO_sheet_18.png,18,8,1,8.0,1080,1920
574,16. Videos,stella_villa_12.mov,Stella Red/stella_villa_12.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_12.mov,16. Videos__VIDEO_sheet_18.png,18,8,2,7.0,1080,1920
575,16. Videos,stella_villa_13.mp4,Stella Red/stella_villa_13.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stella Red/stella_villa_13.mp4,16. Videos__VIDEO_sheet_18.png,18,8,3,9.17,1080,1920
576,16. Videos,11971117-uhd_3840_2160_30fps.mp4,Stock videos/11971117-uhd_3840_2160_30fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stock videos/11971117-uhd_3840_2160_30fps.mp4,16. Videos__VIDEO_sheet_18.png,18,8,4,6.21,3840,2160
577,16. Videos,12476524_3840_2160_25fps.mp4,Stock videos/12476524_3840_2160_25fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stock videos/12476524_3840_2160_25fps.mp4,16. Videos__VIDEO_sheet_19.png,19,1,1,8.52,3840,2160
578,16. Videos,13736565-uhd_2160_3840_24fps.mp4,Stock videos/13736565-uhd_2160_3840_24fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stock videos/13736565-uhd_2160_3840_24fps.mp4,16. Videos__VIDEO_sheet_19.png,19,1,2,12.01,2160,3840
579,16. Videos,3378581-hd_1920_1080_25fps.mp4,Stock videos/3378581-hd_1920_1080_25fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stock videos/3378581-hd_1920_1080_25fps.mp4,16. Videos__VIDEO_sheet_19.png,19,1,3,5.76,1280,720
580,16. Videos,6073441-uhd_3840_2160_25fps.mp4,Stock videos/6073441-uhd_3840_2160_25fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stock videos/6073441-uhd_3840_2160_25fps.mp4,16. Videos__VIDEO_sheet_19.png,19,1,4,27.92,2560,1440
581,16. Videos,8447055-hd_1920_1080_24fps.mp4,Stock videos/8447055-hd_1920_1080_24fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stock videos/8447055-hd_1920_1080_24fps.mp4,16. Videos__VIDEO_sheet_19.png,19,2,1,14.47,1920,1080
582,16. Videos,C0140.MP4,Stories - Videos/C0140.MP4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/C0140.MP4,16. Videos__VIDEO_sheet_19.png,19,2,2,8.16,1920,1080
583,16. Videos,Dare make me wait.mp4,Stories - Videos/Dare make me wait.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/Dare make me wait.mp4,16. Videos__VIDEO_sheet_19.png,19,2,3,7.27,1080,1920
584,16. Videos,Dare make me wait1.mp4,Stories - Videos/Dare make me wait1.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/Dare make me wait1.mp4,16. Videos__VIDEO_sheet_19.png,19,2,4,7.27,1080,1350
585,16. Videos,Don't make me wait.mp4,Stories - Videos/Don't make me wait.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/Don't make me wait.mp4,16. Videos__VIDEO_sheet_19.png,19,3,1,8.23,1080,1920
586,16. Videos,Don't make me wait_1.mp4,Stories - Videos/Don't make me wait_1.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/Don't make me wait_1.mp4,16. Videos__VIDEO_sheet_19.png,19,3,2,7.27,1080,1350
587,16. Videos,dresses on washing line.MP4,Stories - Videos/dresses on washing line.MP4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/dresses on washing line.MP4,16. Videos__VIDEO_sheet_19.png,19,3,3,6.72,1920,1080
588,16. Videos,dresses on washingline + sets.MP4,Stories - Videos/dresses on washingline + sets.MP4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/dresses on washingline + sets.MP4,16. Videos__VIDEO_sheet_19.png,19,3,4,9.6,1920,1080
589,16. Videos,Me & Lia Franklin Video.mp4,Stories - Videos/Me & Lia Franklin Video.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/Me & Lia Franklin Video.mp4,16. Videos__VIDEO_sheet_19.png,19,4,1,7.43,720,1280
590,16. Videos,White rose IG.mp4,Stories - Videos/White rose IG.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/White rose IG.mp4,16. Videos__VIDEO_sheet_19.png,19,4,2,13.73,1080,1920
591,16. Videos,White rose work.mp4,Stories - Videos/White rose work.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Stories - Videos/White rose work.mp4,16. Videos__VIDEO_sheet_19.png,19,4,3,13.73,1080,1920
592,16. Videos,11903954_2160_3840_60fps.mp4,Studio & Production/11903954_2160_3840_60fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/11903954_2160_3840_60fps.mp4,16. Videos__VIDEO_sheet_19.png,19,4,4,10.8,2160,3840
593,16. Videos,12653257_2160_3840_30fps.mp4,Studio & Production/12653257_2160_3840_30fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/12653257_2160_3840_30fps.mp4,16. Videos__VIDEO_sheet_19.png,19,5,1,13.13,2160,3840
594,16. Videos,13307721_1080_1920_60fps.mp4,Studio & Production/13307721_1080_1920_60fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/13307721_1080_1920_60fps.mp4,16. Videos__VIDEO_sheet_19.png,19,5,2,13.88,1080,1920
595,16. Videos,14492766_2160_3840_30fps.mp4,Studio & Production/14492766_2160_3840_30fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/14492766_2160_3840_30fps.mp4,16. Videos__VIDEO_sheet_19.png,19,5,3,10.27,2160,3840
596,16. Videos,15307539_1440_1920_50fps.mp4,Studio & Production/15307539_1440_1920_50fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/15307539_1440_1920_50fps.mp4,16. Videos__VIDEO_sheet_19.png,19,5,4,14.42,1440,1920
597,16. Videos,15394282_1080_1920_60fps.mp4,Studio & Production/15394282_1080_1920_60fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/15394282_1080_1920_60fps.mp4,16. Videos__VIDEO_sheet_19.png,19,6,1,24.02,1080,1920
598,16. Videos,15527831_2160_3106_30fps.mp4,Studio & Production/15527831_2160_3106_30fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/15527831_2160_3106_30fps.mp4,16. Videos__VIDEO_sheet_19.png,19,6,2,25.7,2160,3106
599,16. Videos,16234554-hd_1080_1920_29fps.mp4,Studio & Production/16234554-hd_1080_1920_29fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/16234554-hd_1080_1920_29fps.mp4,16. Videos__VIDEO_sheet_19.png,19,6,3,6.74,1080,1920
600,16. Videos,4621688-uhd_2160_4096_25fps.mp4,Studio & Production/4621688-uhd_2160_4096_25fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/4621688-uhd_2160_4096_25fps.mp4,16. Videos__VIDEO_sheet_19.png,19,6,4,40.92,2160,4096
601,16. Videos,4622336-uhd_2160_4096_25fps.mp4,Studio & Production/4622336-uhd_2160_4096_25fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/4622336-uhd_2160_4096_25fps.mp4,16. Videos__VIDEO_sheet_19.png,19,7,1,51.24,2160,4096
602,16. Videos,6767030-uhd_2160_3840_25fps.mp4,Studio & Production/6767030-uhd_2160_3840_25fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/6767030-uhd_2160_3840_25fps.mp4,16. Videos__VIDEO_sheet_19.png,19,7,2,15.68,2160,3840
603,16. Videos,6841969-uhd_2160_3840_25fps.mp4,Studio & Production/6841969-uhd_2160_3840_25fps.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/6841969-uhd_2160_3840_25fps.mp4,16. Videos__VIDEO_sheet_19.png,19,7,3,12.04,2160,3840
604,16. Videos,Bianca building_2.mp4,Studio & Production/Bianca building_2.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/Bianca building_2.mp4,16. Videos__VIDEO_sheet_19.png,19,7,4,8.1,2160,3840
605,16. Videos,C0187.MP4,Studio & Production/C0187.MP4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/C0187.MP4,16. Videos__VIDEO_sheet_19.png,19,8,1,12.0,1920,1080
606,16. Videos,C0220.MP4,Studio & Production/C0220.MP4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/C0220.MP4,16. Videos__VIDEO_sheet_19.png,19,8,2,16.8,1920,1080
607,16. Videos,C0226.MP4,Studio & Production/C0226.MP4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/C0226.MP4,16. Videos__VIDEO_sheet_19.png,19,8,3,13.92,1920,1080
608,16. Videos,Fabric choosing.mp4,Studio & Production/Fabric choosing.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/Fabric choosing.mp4,16. Videos__VIDEO_sheet_19.png,19,8,4,6.73,480,848
609,16. Videos,Fabric preview.mp4,Studio & Production/Fabric preview.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/Fabric preview.mp4,16. Videos__VIDEO_sheet_20.png,20,1,1,4.8,1080,1350
610,16. Videos,IMG_0700.MOV,Studio & Production/IMG_0700.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0700.MOV,16. Videos__VIDEO_sheet_20.png,20,1,2,5.1,1920,1080
611,16. Videos,IMG_0701.MOV,Studio & Production/IMG_0701.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0701.MOV,16. Videos__VIDEO_sheet_20.png,20,1,3,2.56,1920,1080
612,16. Videos,IMG_0702.MOV,Studio & Production/IMG_0702.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0702.MOV,16. Videos__VIDEO_sheet_20.png,20,1,4,4.6,1920,1080
613,16. Videos,IMG_0706.MOV,Studio & Production/IMG_0706.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0706.MOV,16. Videos__VIDEO_sheet_20.png,20,2,1,7.03,1920,1080
614,16. Videos,IMG_0707.MOV,Studio & Production/IMG_0707.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0707.MOV,16. Videos__VIDEO_sheet_20.png,20,2,2,3.43,1920,1080
615,16. Videos,IMG_0709.MOV,Studio & Production/IMG_0709.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0709.MOV,16. Videos__VIDEO_sheet_20.png,20,2,3,2.96,1920,1080
616,16. Videos,IMG_0710.MOV,Studio & Production/IMG_0710.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0710.MOV,16. Videos__VIDEO_sheet_20.png,20,2,4,8.87,1920,1080
617,16. Videos,IMG_0711.MOV,Studio & Production/IMG_0711.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0711.MOV,16. Videos__VIDEO_sheet_20.png,20,3,1,6.83,1920,1080
618,16. Videos,IMG_0712.MOV,Studio & Production/IMG_0712.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0712.MOV,16. Videos__VIDEO_sheet_20.png,20,3,2,9.7,1920,1080
619,16. Videos,IMG_0714.MOV,Studio & Production/IMG_0714.MOV,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Studio & Production/IMG_0714.MOV,16. Videos__VIDEO_sheet_20.png,20,3,3,5.5,1920,1080
